game,model,experiment,metric,mean,std,var,median,max,min,skew
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Average Word Count A,33.523,6.880321455668574,47.33882333333333,32.765,44.0,21.5,-0.04387395819679287
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Average Word Count B,62.073,22.46072970517407,504.4843788888889,59.45,107.0,28.33,0.5684885643171571
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Conversational turns A,4.0,1.7638342073763937,3.111111111111111,4.0,8.0,2.0,1.2148858061010874
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Conversational turns B,3.0,1.7638342073763937,3.111111111111111,3.0,7.0,1.0,1.2148858061010874
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,JSON Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Lose,0.6,0.5163977794943222,0.26666666666666666,1.0,1.0,0.0,-0.48412291827592685
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Main Score,75.79166666666666,19.786910456077404,391.52182539682536,79.16666666666666,100.0,50.0,-0.15880744133182192
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Parsed Request Count,10.0,5.291502622129181,28.0,10.0,22.0,4.0,1.2148858061010874
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Played,0.8,0.4216370213557839,0.17777777777777778,1.0,1.0,0.0,-1.7787811838447132
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Request Count,10.9,4.771442828607157,22.766666666666666,10.0,23.0,7.0,2.0718676310966937
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Request Success Ratio,0.8956521739130435,0.20896721462083329,0.0436672967863894,1.0,1.0,0.5,-1.7609136008832498
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Success,0.2,0.42163702135578396,0.1777777777777778,0.0,1.0,0.0,1.7787811838447127
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Summarisation Penatly,0.2,0.6324555320336759,0.4000000000000001,0.0,2.0,0.0,3.162277660168379
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Task Success Rate,0.6083333333333333,0.3644080266357249,0.1327932098765432,0.7083333333333333,1.0,0.0,-0.8805761524390215
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Text Fail,0.2,0.4216370213557839,0.17777777777777778,0.0,1.0,0.0,1.7787811838447127
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,Violated Request Count,0.9,1.66332999331662,2.7666666666666666,0.0,4.0,0.0,1.6442556618502224
dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,n Turns,4.0,1.7638342073763937,3.111111111111111,4.0,8.0,2.0,1.2148858061010874
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Average Char Count A,128.216,18.694856809056095,349.497671111111,124.0,155.33,105.0,0.44508946225022844
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Average Char Count B,254.95,41.242810821335205,1700.9694444444444,245.5,313.0,199.0,0.1510120832137898
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Average Sentence Count A,10.698,1.2086613347924318,1.4608622222222227,10.57,12.61,8.5,-0.21487452370781832
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Average Sentence Count B,11.407,2.2074422101407576,4.872801111111113,11.29,16.85,9.0,1.7244065386459322
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Average Word Count A,22.383,3.763089894694992,14.160845555555566,21.25,28.67,18.33,0.8095826682692325
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Average Word Count B,43.6,7.233410137841088,52.32222222222222,42.5,56.0,34.5,0.4015530052566265
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Conversational turns A,2.7,0.48304589153964794,0.23333333333333334,3.0,3.0,2.0,-1.0350983390135327
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Conversational turns B,1.7,0.48304589153964794,0.23333333333333334,2.0,2.0,1.0,-1.0350983390135313
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,JSON Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Lose,0.7,0.48304589153964794,0.23333333333333334,1.0,1.0,0.0,-1.0350983390135313
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Main Score,44.2,47.474541585627044,2253.8320987654315,33.33333333333333,100.0,0.0,0.11843223708378964
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Parsed Request Count,6.1,1.4491376746189437,2.0999999999999996,7.0,7.0,4.0,-1.0350983390135304
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Played,1.0,0.0,0.0,1.0,1.0,1.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Request Count,6.1,1.4491376746189437,2.0999999999999996,7.0,7.0,4.0,-1.0350983390135304
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Request Success Ratio,1.0,0.0,0.0,1.0,1.0,1.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Success,0.3,0.48304589153964794,0.23333333333333334,0.0,1.0,0.0,1.0350983390135313
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Summarisation Penatly,0.9,1.66332999331662,2.7666666666666666,0.0,4.0,0.0,1.6442556618502222
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Task Success Rate,0.45,0.48464063305698635,0.2348765432098765,0.3333333333333333,1.0,0.0,0.13421489590202998
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Text Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,Violated Request Count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,0_no-reprompt_5db,n Turns,2.7,0.48304589153964794,0.23333333333333334,3.0,3.0,2.0,-1.0350983390135327
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Aborted,0.1,0.31622776601683794,0.10000000000000002,0.0,1.0,0.0,3.162277660168379
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Average Char Count A,120.48299999999999,16.61586126433281,276.0868455555555,120.16499999999999,148.67,91.67,-0.08337042656184099
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Average Char Count B,274.7,72.96277589748533,5323.566666666666,251.5,441.0,195.5,1.4287856575645166
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Average Sentence Count A,10.846,1.242168355023675,1.542982222222223,10.44,13.75,9.72,1.6491689535844636
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Average Sentence Count B,11.312000000000001,1.6854066439751432,2.840595555555555,11.635,13.6,8.6,-0.2327315349215334
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Average Word Count A,21.249000000000002,3.137488202722397,9.843832222222217,21.25,26.33,16.67,0.06158682528171829
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Average Word Count B,48.6,16.09485770190108,259.0444444444445,43.25,88.0,32.0,1.8078086360988461
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Conversational turns A,2.7,0.48304589153964794,0.23333333333333334,3.0,3.0,2.0,-1.0350983390135327
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Conversational turns B,1.7,0.48304589153964794,0.23333333333333334,2.0,2.0,1.0,-1.035098339013531
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,JSON Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Lose,0.7,0.48304589153964794,0.23333333333333334,1.0,1.0,0.0,-1.035098339013531
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Main Score,31.48148148148148,47.466687473986276,2253.086419753086,0.0,100.0,0.0,0.894986854537926
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Parsed Request Count,6.1,1.4491376746189437,2.0999999999999996,7.0,7.0,4.0,-1.0350983390135304
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Played,0.9,0.31622776601683794,0.09999999999999999,1.0,1.0,0.0,-3.162277660168379
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Request Count,6.2,1.3165611772087666,1.7333333333333332,7.0,7.0,4.0,-1.183152241352553
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Request Success Ratio,0.9800000000000001,0.06324555320336758,0.003999999999999999,1.0,1.0,0.8,-3.1622776601683835
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Success,0.2,0.4216370213557839,0.17777777777777778,0.0,1.0,0.0,1.7787811838447127
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Summarisation Penatly,0.1,0.31622776601683794,0.10000000000000002,0.0,1.0,0.0,3.162277660168379
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Task Success Rate,0.2833333333333333,0.45845957857283903,0.21018518518518517,0.0,1.0,0.0,1.071390914858454
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Text Fail,0.1,0.31622776601683794,0.10000000000000002,0.0,1.0,0.0,3.162277660168379
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,Violated Request Count,0.1,0.31622776601683794,0.10000000000000002,0.0,1.0,0.0,3.162277660168379
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,n Turns,2.7,0.48304589153964794,0.23333333333333334,3.0,3.0,2.0,-1.0350983390135327
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Average Char Count A,113.85,26.550079723671896,704.9067333333335,108.5,153.33,74.33,0.2144080560471378
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Average Char Count B,257.4,44.31503381722982,1963.8222222222223,248.75,335.0,209.0,0.661190161781998
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Average Sentence Count A,10.225999999999999,1.261781808924718,1.5920933333333331,10.030000000000001,11.86,8.11,-0.16860763701126774
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Average Sentence Count B,11.293000000000001,1.067333645638097,1.1392011111111109,11.195,13.24,9.67,0.288175827156684
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Average Word Count A,20.148,4.456510343805391,19.860484444444445,18.83,27.0,13.33,0.2804587826807922
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Average Word Count B,44.4,8.448537019968473,71.37777777777778,43.75,58.0,34.5,0.457344190143534
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Conversational turns A,2.8,0.42163702135578385,0.17777777777777773,3.0,3.0,2.0,-1.7787811838447123
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Conversational turns B,1.8,0.4216370213557839,0.17777777777777778,2.0,2.0,1.0,-1.7787811838447136
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,JSON Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Lose,0.6,0.5163977794943222,0.26666666666666666,1.0,1.0,0.0,-0.48412291827592696
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Main Score,61.96666666666666,38.08517095817715,1450.4802469135802,74.0,99.0,0.0,-0.8313736203917419
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Parsed Request Count,6.4,1.2649110640673518,1.6,7.0,7.0,4.0,-1.7787811838447145
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Played,1.0,0.0,0.0,1.0,1.0,1.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Request Count,6.4,1.2649110640673518,1.6,7.0,7.0,4.0,-1.7787811838447145
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Request Success Ratio,1.0,0.0,0.0,1.0,1.0,1.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Success,0.4,0.5163977794943222,0.26666666666666666,0.0,1.0,0.0,0.48412291827592696
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Summarisation Penatly,2.2,2.973961069759395,8.844444444444445,1.0,8.0,0.0,1.1836404108670298
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Task Success Rate,0.6416666666666666,0.4007130989302957,0.16057098765432098,0.75,1.0,0.0,-0.7587986233173836
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Text Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,Violated Request Count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,2_reprompt_5db,n Turns,2.8,0.42163702135578385,0.17777777777777773,3.0,3.0,2.0,-1.7787811838447123
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Average Char Count A,122.75999999999999,20.39231554613976,415.84653333333324,125.08500000000001,151.67,95.67,0.0522320843094919
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Average Char Count B,253.183,46.801714130526825,2190.400445555554,255.5,316.33,170.5,-0.39758236067425906
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Average Sentence Count A,10.382,1.3795715921175593,1.9032177777777772,9.98,12.31,8.56,0.2158468026405603
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Average Sentence Count B,10.709999999999999,1.4825428605383835,2.197933333333333,10.495000000000001,13.36,8.75,0.5622882479434226
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Average Word Count A,21.392000000000003,3.624067083019052,13.133862222222218,22.0,27.0,16.75,0.030927063521777792
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Average Word Count B,43.2,8.866903505608809,78.62197777777777,45.085,57.0,27.5,-0.3007211955255427
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Conversational turns A,3.1,0.5676462121975467,0.32222222222222224,3.0,4.0,2.0,0.09112037889021184
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Conversational turns B,2.1,0.5676462121975466,0.3222222222222222,2.0,3.0,1.0,0.09112037889021184
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,JSON Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Lose,0.9,0.31622776601683794,0.09999999999999999,1.0,1.0,0.0,-3.162277660168379
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Main Score,32.1,42.23100785786858,1783.458024691358,0.0,98.0,0.0,0.6190623719536262
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Parsed Request Count,7.3,1.7029386365926402,2.9000000000000004,7.0,10.0,4.0,0.09112037889021275
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Played,1.0,0.0,0.0,1.0,1.0,1.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Request Count,7.4,1.8973665961010275,3.5999999999999996,7.0,11.0,4.0,0.49776592798946656
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Request Success Ratio,0.990909090909091,0.028747978728803424,0.0008264462809917341,1.0,1.0,0.9090909090909092,-3.1622776601683857
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Success,0.1,0.31622776601683794,0.10000000000000002,0.0,1.0,0.0,3.162277660168379
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Summarisation Penatly,0.4,0.8432740427115679,0.7111111111111112,0.0,2.0,0.0,1.7787811838447127
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Task Success Rate,0.325,0.42754322574044273,0.18279320987654318,0.0,1.0,0.0,0.6212667828616051
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Text Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,Violated Request Count,0.1,0.31622776601683794,0.1,0.0,1.0,0.0,3.162277660168379
dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,3_reprompt_20db,n Turns,3.1,0.5676462121975467,0.32222222222222224,3.0,4.0,2.0,0.09112037889021184
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Aborted,0.2,0.4216370213557839,0.17777777777777778,0.0,1.0,0.0,1.7787811838447127
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Average Char Count A,471.5,101.01066929345191,10203.155311111108,451.0,660.0,321.33,0.8360679546892449
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Average Char Count B,465.2,202.72315550468767,41096.67777777778,482.75,704.0,0.0,-1.314931760985943
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Average Sentence Count A,16.134,5.3733275434211984,28.872648888888893,13.95,29.19,11.07,1.850019787931415
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Average Sentence Count B,20.096,14.631107044011856,214.06929333333335,15.780000000000001,47.33,0.0,1.1823208841329564
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Average Word Count A,83.8,15.666304251127285,245.43308888888885,80.5,110.0,57.67,0.4370450342578651
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Average Word Count B,84.0,35.99459836018609,1295.611111111111,93.5,125.0,0.0,-1.501572444895416
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Conversational turns A,2.2,0.6324555320336759,0.39999999999999997,2.0,3.0,1.0,-0.13176156917368348
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Conversational turns B,1.2,0.6324555320336759,0.39999999999999997,1.0,2.0,0.0,-0.1317615691736822
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,JSON Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Lose,0.3,0.48304589153964794,0.23333333333333334,0.0,1.0,0.0,1.0350983390135313
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Main Score,71.91666666666667,44.75923244302665,2003.388888888889,97.0,100.0,0.0,-1.3741361072630742
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Parsed Request Count,4.6,1.8973665961010275,3.5999999999999996,4.0,7.0,1.0,-0.13176156917368184
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Played,0.8,0.4216370213557839,0.17777777777777778,1.0,1.0,0.0,-1.7787811838447132
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Request Count,4.8,1.6865480854231356,2.8444444444444446,4.0,7.0,2.0,0.21539928398119618
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Request Success Ratio,0.93,0.1636391694484477,0.026777777777777775,1.0,1.0,0.5,-2.502723338459327
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Success,0.5,0.5270462766947299,0.2777777777777778,0.5,1.0,0.0,0.0
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Summarisation Penatly,1.0,1.3333333333333333,1.7777777777777775,0.5,4.0,0.0,1.40625
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Task Success Rate,0.5833333333333333,0.5046083923495819,0.25462962962962954,0.9166666666666666,1.0,0.0,-0.4503942675516926
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Text Fail,0.2,0.4216370213557839,0.17777777777777778,0.0,1.0,0.0,1.7787811838447127
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,Violated Request Count,0.2,0.4216370213557839,0.17777777777777778,0.0,1.0,0.0,1.7787811838447127
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,0_no-reprompt_5db,n Turns,2.2,0.6324555320336759,0.39999999999999997,2.0,3.0,1.0,-0.13176156917368348
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Aborted,0.3,0.48304589153964794,0.23333333333333334,0.0,1.0,0.0,1.0350983390135313
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Average Char Count A,391.233,198.26903327717787,39310.60955666666,383.5,768.0,0.0,-0.06277139623668031
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Average Char Count B,441.883,190.3889300032378,36247.944667777774,490.75,655.0,0.0,-1.4901843231468825
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Average Sentence Count A,13.35,5.692462853048172,32.404133333333334,13.66,22.42,0.0,-1.1918587317830531
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Average Sentence Count B,21.496,14.506898895200019,210.45011555555553,15.165,50.33,0.0,0.6979972676970502
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Average Word Count A,70.409,33.60201298533566,1129.0952766666667,69.67,125.5,0.0,-0.5326931769432477
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Average Word Count B,79.833,33.782293208786825,1141.2433344444444,88.75,114.0,0.0,-1.6181869309445214
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Conversational turns A,2.3,1.0593499054713802,1.1222222222222222,2.0,4.0,0.0,-0.7430299552639663
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Conversational turns B,1.4,0.8432740427115678,0.7111111111111111,1.0,3.0,0.0,0.3891083839660314
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,JSON Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Lose,0.1,0.31622776601683794,0.10000000000000002,0.0,1.0,0.0,3.162277660168379
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Main Score,81.42857142857143,36.40447382239873,1325.2857142857142,96.0,100.0,0.0,-2.5058143309581014
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Parsed Request Count,5.1,2.7264140062238043,7.433333333333334,4.0,10.0,0.0,-0.007401433586844542
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Played,0.7,0.48304589153964794,0.23333333333333334,1.0,1.0,0.0,-1.035098339013531
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Request Count,5.4,2.590581230363393,6.711111111111112,4.5,10.0,1.0,0.21473613110770573
